Id_Anuncio_ShopCar,Unnamed: 0,Modelo,Ano,Cor, Combustível,KM,Preco,Link,Vendedor,Cidade,Ano_Fabricacao,Ano_Modelo,Estado_Anuncio,Endereco_Anuncio,Bairro_Anuncio,Cidade_Anuncio,Marca
1089514,82,Vectra Expression 2.0,04/04,Prata,Gasolina,153000.0,25000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/vectra-expression-2-0/04-04/1089514,K20 Motors,"Rua Piriá, 1208 - Guanandi - Campo Grande / MS",2004,2004, MS,"Rua Piriá, 1208 ", Guanandi , Campo Grande ,gm-chevrolet
1087700,83,Voyage Trend 1.0,10/11,Cinza,Flex,,25000.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/voyage-trend-1-0/10-11/1087700,Lolo Veículos,"Rodovia MS 156, 2595 - Chácara Sidelis - Dourados / MS",2010,2011, MS,"Rodovia MS 156, 2595 ", Chácara Sidelis , Dourados ,vw-volkswagen
1083318,84,March SV 1.6 16v,12/13,Preta,Flex,110000.0,25900.0,https://www.shopcar.com.br/veiculos/nissan/march-sv-1-6-16v/12-13/1083318,Prime Veículos,"Av. Pres. Ernesto Geisel, 5721 - Cabreúva - Campo Grande / MS",2012,2013, MS,"Av. Pres. Ernesto Geisel, 5721 ", Cabreúva , Campo Grande ,nissan
1086689,85,Palio Economy 1.0 4p.,11/12,Prata,Flex,,25900.0,https://www.shopcar.com.br/veiculos/fiat/palio-economy-1-0-4p/11-12/1086689,Federal Car,"Av. Bandeirantes, 2236 - Nova Bandeirantes - Campo Grande / MS",2011,2012, MS,"Av. Bandeirantes, 2236 ", Nova Bandeirantes , Campo Grande ,fiat
1078348,86,Voyage Trend 1.0,11/12,Branca,Flex,,25900.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/voyage-trend-1-0/11-12/1078348,Montana Veículos,"Rua José Antonio, 114 - Vila Rosa Pires - Campo Grande / MS",2011,2012, MS,"Rua José Antonio, 114 ", Vila Rosa Pires , Campo Grande ,vw-volkswagen
1080786,87,Palio 1.0 Fire 4p.,12/12,Prata,Flex,,25990.0,https://www.shopcar.com.br/veiculos/fiat/palio-1-0-fire-4p/12-12/1080786,Interauto Automóveis,"Rua Ceará, 2594 - Vila Rica - Campo Grande / MS",2012,2012, MS,"Rua Ceará, 2594 ", Vila Rica , Campo Grande ,fiat
1073290,88,Palio Economy 1.0 4p.,13/13,Branca,Flex,117865.0,25990.0,https://www.shopcar.com.br/veiculos/fiat/palio-economy-1-0-4p/13-13/1073290,Teca Automóveis,"Rua 13 de Maio, 3843 - Centro - Campo Grande / MS",2013,2013, MS,"Rua 13 de Maio, 3843 ", Centro , Campo Grande ,fiat
1089035,89,Celta LT 1.0 4p.,13/14,Preta,Flex,61550.0,26000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/celta-lt-1-0-4p/13-14/1089035,Felipe Almeida Marques,Campo Grande - MS,2013,2014,,Campo Grande , MS,,gm-chevrolet
1087291,90,Gol GL 1.8,89/89,Cinza,Etanol,,26000.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/gol-gl-1-8/89-89/1087291,Prime Veículos,"Av. Pres. Ernesto Geisel, 5721 - Cabreúva - Campo Grande / MS",1989,1989, MS,"Av. Pres. Ernesto Geisel, 5721 ", Cabreúva , Campo Grande ,vw-volkswagen
1089659,91,Tucson GL 2.0 16v,09/10,Cinza,Gasolina,113500.0,26000.0,https://www.shopcar.com.br/veiculos/hyundai/tucson-gl-2-0-16v/09-10/1089659,Antônio Cezar Pereira,Campo Grande - MS,2009,2010,,Campo Grande , MS,,hyundai
1084827,92,EcoSport XLT 2.0 16v A/T,07/07,Prata,Gasolina,,26500.0,https://www.shopcar.com.br/veiculos/ford/ecosport-xlt-2-0-16v/07-07/1084827,Bandi Car Veículos,"Av. Bandeirantes, 1878 - Taquarussu - Campo Grande / MS",2007,2007, MS,"Av. Bandeirantes, 1878 ", Taquarussu , Campo Grande ,ford
1068231,93,Fiesta Hatch SE 1.6 4p.,11/12,Prata,Flex,132000.0,26500.0,https://www.shopcar.com.br/veiculos/ford/fiesta-hatch-se-1-6-4p/11-12/1068231,Império Veículos,"Av. Bandeirantes, 2689 - Vila Bandeirante - Campo Grande / MS",2011,2012, MS,"Av. Bandeirantes, 2689 ", Vila Bandeirante , Campo Grande ,ford
1079410,94,Fiesta Hatch SE 1.0 4p.,13/14,Preta,Flex,151000.0,26800.0,https://www.shopcar.com.br/veiculos/ford/fiesta-hatch-se-1-0-4p/13-14/1079410,Finauto Veículos,"Rua Antonio de Souza Marcondes, 2800 - Centro - Maracaju / MS",2013,2014, MS,"Rua Antonio de Souza Marcondes, 2800 ", Centro , Maracaju ,ford
1083056,95,EcoSport XLT 1.6,08/08,Prata,Flex,204000.0,26900.0,https://www.shopcar.com.br/veiculos/ford/ecosport-xlt-1-6/08-08/1083056,BMZ Negócios,"Rua Antônio Viêira, 429 - Bela Vista - Campo Grande / MS",2008,2008, MS,"Rua Antônio Viêira, 429 ", Bela Vista , Campo Grande ,ford
1069478,96,Fit S 1.5 16v A/T,08/08,Prata,Gasolina,129000.0,26900.0,https://www.shopcar.com.br/veiculos/honda/fit-s-1-5-16v/08-08/1069478,Neura Pereira Meireles,Campo Grande - MS,2008,2008,,Campo Grande , MS,,honda
1063099,97,Siena EL 1.0,12/13,Prata,Flex,120000.0,26900.0,https://www.shopcar.com.br/veiculos/fiat/siena-el-1-0/12-13/1063099,New Car Multimarcas,"Rua do Rosário, 259 - Vila Gomes - Campo Grande / MS",2012,2013, MS,"Rua do Rosário, 259 ", Vila Gomes , Campo Grande ,fiat
1083183,98,Fox Trend 1.0 4p.,12/12,Branca,Flex,75000.0,27500.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/fox-trend-1-0-4p/12-12/1083183,Renato de Magalhães Amorim,Ponta Porã - MS,2012,2012,,Ponta Porã , MS,,vw-volkswagen
1087187,99,Grand Livina SL 1.8 16v,09/10,Preta,Flex,117000.0,27900.0,https://www.shopcar.com.br/veiculos/nissan/grand-livina-sl-1-8-16v/09-10/1087187,Rota Autos e Negócios,"Rua Paracatu, 700 - Silvia Regina - Campo Grande / MS",2009,2010, MS,"Rua Paracatu, 700 ", Silvia Regina , Campo Grande ,nissan
1080229,100,S10 DLX 4.3 V6 C.D.,98/98,Preta,Gasolina,,27900.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-dlx-4-3-v6-c-d/98-98/1080229,Seicar Veículos,"Av. Bandeirantes, 2878 - Nova Bandeirantes - Campo Grande / MS",1998,1998, MS,"Av. Bandeirantes, 2878 ", Nova Bandeirantes , Campo Grande ,gm-chevrolet
1079709,101,Uno Way 1.0 4p.,13/14,Branca,Flex,,28000.0,https://www.shopcar.com.br/veiculos/fiat/uno-way-1-0-4p/13-14/1079709,Lolo Veículos,"Rodovia MS 156, 2595 - Chácara Sidelis - Dourados / MS",2013,2014, MS,"Rodovia MS 156, 2595 ", Chácara Sidelis , Dourados ,fiat
1089502,102,Palio Attractive 1.0 4p.,12/13,Branca,Flex,115950.0,28500.0,https://www.shopcar.com.br/veiculos/fiat/palio-attractive-1-0-4p/12-13/1089502,Juliano Bomfim,Campo Grande - MS,2012,2013,,Campo Grande , MS,,fiat
1082420,103,Celta LT 1.0 4p.,14/15,Branca,Flex,,28900.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/celta-lt-1-0-4p/14-15/1082420,Seicar Veículos,"Av. Bandeirantes, 2878 - Nova Bandeirantes - Campo Grande / MS",2014,2015, MS,"Av. Bandeirantes, 2878 ", Nova Bandeirantes , Campo Grande ,gm-chevrolet
1069848,104,Linea Essence 1.8 16v,12/12,Prata,Flex,102000.0,28900.0,https://www.shopcar.com.br/veiculos/fiat/linea-essence-1-8-16v/12-12/1069848,Vale Veículos,"Av. Fernando Correa da Costa, 2099 - Jardim Aclimação - Campo Grande / MS",2012,2012, MS,"Av. Fernando Correa da Costa, 2099 ", Jardim Aclimação , Campo Grande ,fiat
1087052,105,SpaceFox Trend 1.6,12/12,Prata,Flex,105000.0,28900.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/spacefox-trend-1-6/12-12/1087052,Nill Car,"Rua 26 de Agosto, 1580 - Amambaí - Campo Grande / MS",2012,2012, MS,"Rua 26 de Agosto, 1580 ", Amambaí , Campo Grande ,vw-volkswagen
1088091,106,Uno Vivace 1.0 4p.,14/14,Branca,Flex,97500.0,28900.0,https://www.shopcar.com.br/veiculos/fiat/uno-vivace-1-0-4p/14-14/1088091,Rota Autos e Negócios,"Rua Paracatu, 700 - Silvia Regina - Campo Grande / MS",2014,2014, MS,"Rua Paracatu, 700 ", Silvia Regina , Campo Grande ,fiat
1083388,107,Voyage Comfortline 1.6,09/10,Prata,Flex,140000.0,28900.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/voyage-comfortline-1-6/09-10/1083388,Bruno Henrique Da Roza Bandeira,Campo Grande - MS,2009,2010,,Campo Grande , MS,,vw-volkswagen
1085299,108,Linea Essence 1.8 16v Dualogic A/T,12/13,Preta,Flex,113373.0,28990.0,https://www.shopcar.com.br/veiculos/fiat/linea-essence-1-8-16v-dualogic/12-13/1085299,Pelegrinelli Veículos,"Av. Rachid Neder, 696 - Monte Castelo - Campo Grande / MS",2012,2013, MS,"Av. Rachid Neder, 696 ", Monte Castelo , Campo Grande ,fiat
1088911,109,March S 1.6 16v,12/13,Grafite,Flex,57000.0,29000.0,https://www.shopcar.com.br/veiculos/nissan/march-s-1-6-16v/12-13/1088911,Ayslan Bernal,Campo Grande - MS,2012,2013,,Campo Grande , MS,,nissan
1089188,110,Soul 1.6 16v,10/10,Preta,Gasolina,121000.0,29500.0,https://www.shopcar.com.br/veiculos/kia/soul-1-6-16v/10-10/1089188,Rodrigo de Araujo Almeida,Campo Grande - MS,2010,2010,,Campo Grande , MS,,kia
1085652,111,Uno Vivace 1.0 4p.,14/15,Prata,Flex,89000.0,29800.0,https://www.shopcar.com.br/veiculos/fiat/uno-vivace-1-0-4p/14-15/1085652,Marreco Veículos,"Rua Amazonas, 1237 - Centro - Campo Grande / MS",2014,2015, MS,"Rua Amazonas, 1237 ", Centro , Campo Grande ,fiat
1087887,112,March S 1.0 16v,13/14,Preta,Flex,92000.0,29900.0,https://www.shopcar.com.br/veiculos/nissan/march-s-1-0-16v/13-14/1087887,All Anser Miranda,Campo Grande - MS,2013,2014,,Campo Grande , MS,,nissan
1077847,113,Strada 1.4 Fire C.S.,12/12,Branca,Flex,154000.0,29900.0,https://www.shopcar.com.br/veiculos/fiat/strada-1-4-fire-c-s/12-12/1077847,Rodrigo Carpes da Silva,Dourados - MS,2012,2012,,Dourados , MS,,fiat
1070489,114,i30 GLS 2.0 16v CW,10/11,Preta,Gasolina,159380.0,29990.0,https://www.shopcar.com.br/veiculos/hyundai/i30-gls-2-0-16v-cw/10-11/1070489,Pelegrinelli Veículos,"Av. Rachid Neder, 696 - Monte Castelo - Campo Grande / MS",2010,2011, MS,"Av. Rachid Neder, 696 ", Monte Castelo , Campo Grande ,hyundai
1087805,115,Strada 1.4 Fire C.S.,10/11,Branca,Flex,110000.0,29990.0,https://www.shopcar.com.br/veiculos/fiat/strada-1-4-fire-c-s/10-11/1087805,Sua Oferta Veículos,"Rua Alegrete, 1203 - Coronel Antonino - Campo Grande / MS",2010,2011, MS,"Rua Alegrete, 1203 ", Coronel Antonino , Campo Grande ,fiat
1064132,116,Palio 1.0 Fire 4p.,15/15,Branca,Flex,72708.0,30000.0,https://www.shopcar.com.br/veiculos/fiat/palio-1-0-fire-4p/15-15/1064132,Premium Motors,"Rua João Pedro de Souza,73 - Jardim Monte Líbano - Campo Grande / MS",2015,2015, MS,"Rua João Pedro de Souza,73 ", Jardim Monte Líbano , Campo Grande ,fiat
1090108,117,Voyage Comfortline 1.6,09/10,Preta,Flex,105080.0,30800.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/voyage-comfortline-1-6/09-10/1090108,Diego Dutra Primo,Miranda - MS,2009,2010,,Miranda , MS,,vw-volkswagen
1087512,118,Palio Way Celebration 1.0 4p.,14/15,Branca,Flex,78000.0,30900.0,https://www.shopcar.com.br/veiculos/fiat/palio-way-celebration-1-0-4p/14-15/1087512,Quality Car,"Av. Ernesto Geisel, 4005 - Centro - Campo Grande / MS",2014,2015, MS,"Av. Ernesto Geisel, 4005 ", Centro , Campo Grande ,fiat
1083800,119,Palio Way Celebration 1.0 4p.,15/16,Cinza,Flex,73150.0,31500.0,https://www.shopcar.com.br/veiculos/fiat/palio-way-celebration-1-0-4p/15-16/1083800,Automóbile Multimarcas,"Av. Ricardo Brandão, 646 - Itanhangá Park - Campo Grande / MS",2015,2016, MS,"Av. Ricardo Brandão, 646 ", Itanhangá Park , Campo Grande ,fiat
1088038,120,Voyage Trend 1.6,11/12,Prata,Flex,,31500.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/voyage-trend-1-6/11-12/1088038,M.G.R. Veículos,"Av. Afonso Pena, 3865 - Centro - Campo Grande / MS",2011,2012, MS,"Av. Afonso Pena, 3865 ", Centro , Campo Grande ,vw-volkswagen
1087336,121,C3 Hatch Tendance 1.5,14/15,Prata,Flex,119500.0,31900.0,https://www.shopcar.com.br/veiculos/citro-n/c3-hatch-tendance-1-5/14-15/1087336,BMZ Negócios,"Rua Antônio Viêira, 429 - Bela Vista - Campo Grande / MS",2014,2015, MS,"Rua Antônio Viêira, 429 ", Bela Vista , Campo Grande ,citro-n
1073147,122,EcoSport XLT Freestyle 1.6,10/11,Preta,Flex,126000.0,31900.0,https://www.shopcar.com.br/veiculos/ford/ecosport-xlt-freestyle-1-6/10-11/1073147,Premium Motors,"Rua João Pedro de Souza,73 - Jardim Monte Líbano - Campo Grande / MS",2010,2011, MS,"Rua João Pedro de Souza,73 ", Jardim Monte Líbano , Campo Grande ,ford
1077871,123,S10 Std. 2.4 C.S.,03/04,Branca,Gasolina,,31900.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-std-2-4-c-s/03-04/1077871,Seicar Veículos,"Av. Bandeirantes, 2878 - Nova Bandeirantes - Campo Grande / MS",2003,2004, MS,"Av. Bandeirantes, 2878 ", Nova Bandeirantes , Campo Grande ,gm-chevrolet
1058453,124,AirCross GLX 1.6 16v,13/14,Preta,Flex,96939.0,31990.0,https://www.shopcar.com.br/veiculos/citro-n/aircross-glx-1-6-16v/13-14/1058453,Teca Automóveis,"Rua 13 de Maio, 3843 - Centro - Campo Grande / MS",2013,2014, MS,"Rua 13 de Maio, 3843 ", Centro , Campo Grande ,citro-n
1084198,125,Palio Weekend Adventure 1.8 16v,11/11,Prata,Flex,157000.0,32000.0,https://www.shopcar.com.br/veiculos/fiat/palio-weekend-adventure-1-8-16v/11-11/1084198,Altair Paes Filho,Campo Grande - MS,2011,2011,,Campo Grande , MS,,fiat
1077997,126,C3 Hatch Tendance 1.5,12/13,Azul,Flex,101600.0,32500.0,https://www.shopcar.com.br/veiculos/citro-n/c3-hatch-tendance-1-5/12-13/1077997,Duarte Automóveis,"Rua Dr. Paulo Machado, 383 - Jardim dos Estados - Campo Grande / MS",2012,2013, MS,"Rua Dr. Paulo Machado, 383 ", Jardim dos Estados , Campo Grande ,citro-n
1078329,127,Uno Economy 1.4 4p.,12/13,Prata,Flex,47000.0,32800.0,https://www.shopcar.com.br/veiculos/fiat/uno-economy-1-4-4p/12-13/1078329,Speed Veículos,"Rua Brilhante, 2334 - Centro - Campo Grande / MS",2012,2013, MS,"Rua Brilhante, 2334 ", Centro , Campo Grande ,fiat
1088743,128,Civic LXS 1.8 16v,10/10,Prata,Flex,118497.0,32900.0,https://www.shopcar.com.br/veiculos/honda/civic-lxs-1-8-16v/10-10/1088743,Pizino Motors,"Joaquim Murtinho, 1621 - Itanhangá - Campo Grande / MS",2010,2010, MS,"Joaquim Murtinho, 1621 ", Itanhangá , Campo Grande ,honda
1088793,129,Gol 1.6 4p.,12/13,Preta,Flex,108600.0,32900.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/gol-1-6-4p/12-13/1088793,Mclaren Automóveis,"Av. Bandeirantes, 1246 - Vila Bandeirante - Campo Grande / MS",2012,2013, MS,"Av. Bandeirantes, 1246 ", Vila Bandeirante , Campo Grande ,vw-volkswagen
1088223,130,Palio Attractive 1.0 4p.,15/15,Branca,Flex,77747.0,32900.0,https://www.shopcar.com.br/veiculos/fiat/palio-attractive-1-0-4p/15-15/1088223,Ulsan Hyundai,"Av. Calógeras, 950 - Centro - Campo Grande / MS",2015,2015, MS,"Av. Calógeras, 950 ", Centro , Campo Grande ,fiat
1088221,131,Palio Attractive 1.0 4p.,14/15,Branca,Flex,78000.0,32900.0,https://www.shopcar.com.br/veiculos/fiat/palio-attractive-1-0-4p/14-15/1088221,Quality Car,"Av. Ernesto Geisel, 4005 - Centro - Campo Grande / MS",2014,2015, MS,"Av. Ernesto Geisel, 4005 ", Centro , Campo Grande ,fiat
1082419,132,Voyage Trend 1.0,13/14,Branca,Flex,,32900.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/voyage-trend-1-0/13-14/1082419,Seicar Veículos,"Av. Bandeirantes, 2878 - Nova Bandeirantes - Campo Grande / MS",2013,2014, MS,"Av. Bandeirantes, 2878 ", Nova Bandeirantes , Campo Grande ,vw-volkswagen
1083600,133,D10 3.9D,84/84,Azul,Diesel,,32990.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/d10-3-9d/84-84/1083600,Pelegrinelli Veículos,"Av. Rachid Neder, 696 - Monte Castelo - Campo Grande / MS",1984,1984, MS,"Av. Rachid Neder, 696 ", Monte Castelo , Campo Grande ,gm-chevrolet
1089360,134,C3 Hatch Tendance 1.5,12/13,Branca,Flex,52000.0,33000.0,https://www.shopcar.com.br/veiculos/citro-n/c3-hatch-tendance-1-5/12-13/1089360,Renilda Cordoba ,Campo Grande - MS,2012,2013,,Campo Grande , MS,,citro-n
1088922,135,Palio Attractive 1.4 4p.,12/13,Prata,Flex,83000.0,33000.0,https://www.shopcar.com.br/veiculos/fiat/palio-attractive-1-4-4p/12-13/1088922,Marcos Caetano da Silva,Campo Grande - MS,2012,2013,,Campo Grande , MS,,fiat
1052568,136,Palio Essence 1.6 16v 4p.,14/15,Vermelha,Flex,,33000.0,https://www.shopcar.com.br/veiculos/fiat/palio-essence-1-6-16v-4p/14-15/1052568,Águia Veículos,"Av. Bandeirantes, 1333 - Taquarussu - Campo Grande / MS",2014,2015, MS,"Av. Bandeirantes, 1333 ", Taquarussu , Campo Grande ,fiat
1076246,137,C3 Hatch Tendance 1.5,12/13,Branca,Flex,,33200.0,https://www.shopcar.com.br/veiculos/citro-n/c3-hatch-tendance-1-5/12-13/1076246,67 Veículos e Negócios,"Rua Diogo Bernardes, 21 - Vila Polonês - Campo Grande / MS",2012,2013, MS,"Rua Diogo Bernardes, 21 ", Vila Polonês , Campo Grande ,citro-n
1088756,138,EcoSport XLT Freestyle 1.6,12/12,Preta,Flex,115000.0,33500.0,https://www.shopcar.com.br/veiculos/ford/ecosport-xlt-freestyle-1-6/12-12/1088756,Alan Freitas,Campo Grande - MS,2012,2012,,Campo Grande , MS,,ford
1068378,139,Fox Trendline 1.0 4p.,14/15,Preta,Flex,90000.0,33500.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/fox-trendline-1-0-4p/14-15/1068378,Alan Freitas,Campo Grande - MS,2014,2015,,Campo Grande , MS,,vw-volkswagen
1087105,140,Polo Sedan 1.6 I-Motion A/T,12/13,Prata,Flex,116143.0,33500.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/polo-sedan-1-6-i-motion/12-13/1087105,Daniely Gonella Amorim,Campo Grande - MS,2012,2013,,Campo Grande , MS,,vw-volkswagen
1088941,141,Ranger XLT 2.5TD 4X4 C.D.,01/01,Verde,Diesel,300000.0,33900.0,https://www.shopcar.com.br/veiculos/ford/ranger-xlt-2-5td-4x4-c-d/01-01/1088941,Thiago Antônio Teixeira,Campo Grande - MS,2001,2001,,Campo Grande , MS,,ford
1084549,142,Gol Trend 1.0 4p.,14/15,Branca,Flex,132000.0,33990.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/gol-trend-1-0-4p/14-15/1084549,New Car Multimarcas,"Rua do Rosário, 259 - Vila Gomes - Campo Grande / MS",2014,2015, MS,"Rua do Rosário, 259 ", Vila Gomes , Campo Grande ,vw-volkswagen
1089557,143,Gol Special 1.0 4p.,15/16,Branca,Flex,81000.0,34000.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/gol-special-1-0-4p/15-16/1089557,José Eduardo Cescato Theodoro Filho,Campo Grande - MS,2015,2016,,Campo Grande , MS,,vw-volkswagen
1088905,144,Malibu LTZ 2.4 16v A/T,11/11,Prata,Gasolina,103000.0,34000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/malibu-ltz-2-4-16v/11-11/1088905,João Victor Gidaile,Campo Grande - MS,2011,2011,,Campo Grande , MS,,gm-chevrolet
1088985,145,Palio 1.0 Fire 4p.,15/16,Branca,Flex,39000.0,34000.0,https://www.shopcar.com.br/veiculos/fiat/palio-1-0-fire-4p/15-16/1088985,Duarte Automóveis,"Rua Dr. Paulo Machado, 383 - Jardim dos Estados - Campo Grande / MS",2015,2016, MS,"Rua Dr. Paulo Machado, 383 ", Jardim dos Estados , Campo Grande ,fiat
1084033,146,i30 GLS 2.0 16v A/T,09/10,Preta,Gasolina,96000.0,34500.0,https://www.shopcar.com.br/veiculos/hyundai/i30-gls-2-0-16v/09-10/1084033,Giacomo Henrique Kovalski,Nova Andradina - MS,2009,2010,,Nova Andradina , MS,,hyundai
1083212,147,Voyage Trend 1.0,13/14,Prata,Flex,78000.0,34800.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/voyage-trend-1-0/13-14/1083212,Speed Veículos,"Rua Brilhante, 2334 - Centro - Campo Grande / MS",2013,2014, MS,"Rua Brilhante, 2334 ", Centro , Campo Grande ,vw-volkswagen
1077329,148,C4 Hatch Exclusive 2.0 16v A/T,13/14,Preta,Flex,59000.0,34900.0,https://www.shopcar.com.br/veiculos/citro-n/c4-hatch-exclusive-2-0-16v/13-14/1077329,Bandi Car Veículos,"Av. Bandeirantes, 1878 - Taquarussu - Campo Grande / MS",2013,2014, MS,"Av. Bandeirantes, 1878 ", Taquarussu , Campo Grande ,citro-n
1082091,149,CrossFox 1.6,10/11,Preta,Flex,,34900.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/crossfox-1-6/10-11/1082091,Trock Car Veículos,"Av. Marcelino Pires, 4660 - Vila Industrial - Dourados / MS",2010,2011, MS,"Av. Marcelino Pires, 4660 ", Vila Industrial , Dourados ,vw-volkswagen
1088753,150,Focus Sedan 2.0 16v A/T,13/13,Preta,Flex,96560.0,34900.0,https://www.shopcar.com.br/veiculos/ford/focus-sedan-2-0-16v/13-13/1088753,Pizino Motors,"Joaquim Murtinho, 1621 - Itanhangá - Campo Grande / MS",2013,2013, MS,"Joaquim Murtinho, 1621 ", Itanhangá , Campo Grande ,ford
1067108,151,Gol 1.6 4p.,14/14,Prata,Flex,131000.0,34900.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/gol-1-6-4p/14-14/1067108,Império Veículos,"Av. Bandeirantes, 2689 - Vila Bandeirante - Campo Grande / MS",2014,2014, MS,"Av. Bandeirantes, 2689 ", Vila Bandeirante , Campo Grande ,vw-volkswagen
1083881,152,New Beetle 2.0,08/09,Amarela,Gasolina,76000.0,34900.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/new-beetle-2-0/08-09/1083881,Alex Jose Vieira da Silva,Rio Brilhante - MS,2008,2009,,Rio Brilhante , MS,,vw-volkswagen
1086259,153,208 Allure 1.5,13/14,Azul,Flex,111850.0,34990.0,https://www.shopcar.com.br/veiculos/peugeot/208-allure-1-5/13-14/1086259,Só Like Motors,"Av. Mascarenhas de Moraes, 1826 - Sala 01 - Monte Castelo - Campo Grande / MS",2013,2014, MS,"Av. Mascarenhas de Moraes, 1826 ", Sala 01 , Monte Castelo - Campo Grande ,peugeot
1078228,154,Palio Attractive 1.0 4p.,16/16,Prata,Flex,,34990.0,https://www.shopcar.com.br/veiculos/fiat/palio-attractive-1-0-4p/16-16/1078228,CR Motors,"Rua Joaquim Murtinho, 1872 - Itanhangá Park - Campo Grande / MS",2016,2016, MS,"Rua Joaquim Murtinho, 1872 ", Itanhangá Park , Campo Grande ,fiat
1088702,155,Fox Rock in Rio 1.6 4p.,13/14,Branca,Flex,64000.0,35000.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/fox-rock-in-rio-1-6-4p/13-14/1088702,João Marcos Franco,Campo Grande - MS,2013,2014,,Campo Grande , MS,,vw-volkswagen
1089029,156,Saveiro Super Surf 1.8,06/07,Prata,Flex,56000.0,35000.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/saveiro-super-surf-1-8/06-07/1089029,Genaldo Carvalho de Oliveira,Corumbá - MS,2006,2007,,Corumbá , MS,,vw-volkswagen
1089651,157,Strada Working 1.4 C.S.,14/15,Branca,Flex,91000.0,35000.0,https://www.shopcar.com.br/veiculos/fiat/strada-working-1-4-c-s/14-15/1089651,Dwash Car,"Rua 14 de Julho, 624 - Vila Glória - Campo Grande / MS",2014,2015, MS,"Rua 14 de Julho, 624 ", Vila Glória , Campo Grande ,fiat
1088907,158,Zafira Elite 2.0 A/T,10/11,Prata,Gasolina,131000.0,35000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/zafira-elite-2-0/10-11/1088907,Douglas Malvar Ribas,Campo Grande - MS,2010,2011,,Campo Grande , MS,,gm-chevrolet
1086471,159,Grand Siena Essence 1.6 16v,13/13,Branca/Marrom,Flex,108000.0,35490.0,https://www.shopcar.com.br/veiculos/fiat/grand-siena-essence-1-6-16v/13-13/1086471,Auto Padrão Veículos ,"Rua Cuiabá, 1727 - Centro - Dourados / MS",2013,2013, MS,"Rua Cuiabá, 1727 ", Centro , Dourados ,fiat
1079576,160,Fiesta Hatch S 1.5 16v,14/15,Branca,Flex,103000.0,35500.0,https://www.shopcar.com.br/veiculos/ford/fiesta-hatch-s-1-5-16v/14-15/1079576,João Victor,Campo Grande - MS,2014,2015,,Campo Grande , MS,,ford
1086720,161,Fit EXL 1.5 16v A/T,10/10,Prata,Flex,92500.0,35500.0,https://www.shopcar.com.br/veiculos/honda/fit-exl-1-5-16v/10-10/1086720,Bruno Ramos Alves da Silva,Campo Grande - MS,2010,2010,,Campo Grande , MS,,honda
1085882,162,Ka SE 1.0 12v,15/15,Preta,Flex,68000.0,35500.0,https://www.shopcar.com.br/veiculos/ford/ka-se-1-0-12v/15-15/1085882,Art Motors,"Av. Bandeirantes, 242 - Amambaí - Campo Grande / MS",2015,2015, MS,"Av. Bandeirantes, 242 ", Amambaí , Campo Grande ,ford
1084455,163,Uno Attractive 1.0 4p.,17/17,Preta,Flex,58000.0,35500.0,https://www.shopcar.com.br/veiculos/fiat/uno-attractive-1-0-4p/17-17/1084455,Rodolfo Bastos,Água Clara - MS,2017,2017,,Água Clara , MS,,fiat
