,nome_marca,id_marca,nome_modelo,id_modelo
5178,Suzuki,55,Grand Vitara L.EDI. 2.0 16V 4x2/4x4 Aut.,6745
5179,Suzuki,55,Grand Vitara S. EDITI.  2.0 16V 4x2 Aut.,7075
5180,Suzuki,55,Grand Vitara Sport 2.0 16V Aut.,2179
5181,Suzuki,55,Grand Vitara Sport 2.0 16V Mec.,2180
5182,Suzuki,55,Grand Vitara XL_7 2.7 24V 173cv  4p Aut.,2181
5183,Suzuki,55,Grand Vitara XL_7 2.7 24V 173cv 4p Mec.,2182
5184,Suzuki,55,Ignis 1.3 16V 82cv 4p Aut.,2183
5185,Suzuki,55,Ignis 1.3 16V 82cv 4p Mec.,2184
5186,Suzuki,55,Ignis WRS 1.3 16V 82cv 4x4 4p,2185
5187,Suzuki,55,Jimny 4S 1.3 16V,6073
5188,Suzuki,55,Jimny 4SPORT DESERT 1.3 16V,8424
5189,Suzuki,55,Jimny 4SPORT FOREST 1.3 16V,9025
5190,Suzuki,55,Jimny 4SPORT/ 4WORK 1.3 16V,6074
5191,Suzuki,55,Jimny 4STREET 1.3 16V,6075
5192,Suzuki,55,Jimny 4SUN 1.3 16V,6244
5193,Suzuki,55,Jimny 4WORK OFF ROAD 1.3 16V,7636
5194,Suzuki,55,Jimny CANVAS 4ALL 1.3 16V,7877
5195,Suzuki,55,Jimny CANVAS 4SPORT 1.3 16V,7878
5196,Suzuki,55,Jimny Sierra 4STYLE ALLGRIP 1.5 16V Aut.,8872
5197,Suzuki,55,Jimny Sierra 4YOU ALLGRIP 1.5 16V Aut.,8873
5198,Suzuki,55,Jimny Sierra 4YOU ALLGRIP 1.5 16V Mec.,8874
5199,Suzuki,55,Jimny Wide/ Jimny/4ALL 1.3 16V,2186
5200,Suzuki,55,Samurai JX Canvas 1.3,2187
5201,Suzuki,55,Samurai JX Metal 1.3,2188
5202,Suzuki,55,S-CROSS 4STYLE 1.4 TB 16V Aut.,7813
5203,Suzuki,55,S-CROSS 4STYLE ALLGRIP 1.4 TB 16V Aut.,7814
5204,Suzuki,55,S-CROSS 4STYLE-S ALLGRIP 1.4 TB 16V Aut.,8425
5205,Suzuki,55,S-CROSS 4YOU 1.6 16V Aut.,7815
5206,Suzuki,55,Sidekick Canvas,2189
5207,Suzuki,55,Sidekick Metal,2190
5208,Suzuki,55,Super Carry Van/ Furgão 1.0,2191
5209,Suzuki,55,Swift GL,2192
5210,Suzuki,55,Swift GTi 1.3 3p,2193
5211,Suzuki,55,Swift GTI Convers. 16V,2194
5212,Suzuki,55,Swift Hatch 1.0 3p e 5p,2195
5213,Suzuki,55,Swift Hatch/ Sedan 1.3,2196
5214,Suzuki,55,Swift Sedan 1.6 16V,2197
5215,Suzuki,55,Swift Sport 1.6 16V 5p Mec.,6931
5216,Suzuki,55,Swift Sport R 1.6 16V 5p Mec.,6932
5217,Suzuki,55,SX4 2.0 16V 145cv 4WD 5p Aut.,5005
5218,Suzuki,55,SX4 2.0 16V 145cv 4WD 5p Mec.,5006
5219,Suzuki,55,SX4 S-CROSS ALLGRIP GLS 1.6 16V Aut.,7211
5220,Suzuki,55,SX4 S-CROSS ALLGRIP GLX 1.6 16V Aut.,7210
5221,Suzuki,55,SX4 S-CROSS GL 1.6 16V Mec.,7212
5222,Suzuki,55,SX4 S-CROSS GLX 1.6 16V Aut.,7213
5223,Suzuki,55,Vitara 4ALL 1.6 16V Aut.,7771
5224,Suzuki,55,Vitara 4ALL 1.6 16V Mec.,7772
5225,Suzuki,55,Vitara 4SPORT 1.4 TB 16V Aut.,7773
5226,Suzuki,55,Vitara 4SPORT ALLGRIP 1.4 TB 16V Aut.,7774
5227,Suzuki,55,Vitara 4STYLE ALLGRIP 1.4 TB 16V Aut.,8529
5228,Suzuki,55,Vitara 4YOU 1.6 16V Aut.,7775
5229,Suzuki,55,Vitara 4YOU ALLGRIP 1.6 16V Aut.,7776
5230,Suzuki,55,Vitara JLX 1.6 16V 4x4 4p Aut.,2198
5231,Suzuki,55,Vitara JLX 1.6 16V 4x4 4p Mec.,2199
5232,Suzuki,55,Vitara JLX 2.0 V6 4x4,2200
5233,Suzuki,55,Vitara JLX Canvas 1.6 8V 2p,2201
5234,Suzuki,55,Vitara JLX Metal 1.6 8V 2p,2202
5235,Suzuki,55,Wagon R+ 1.0 Mec.,2203
5236,TAC,165,Stark 2.3 4WD 127cv TDI Diesel 3p,5192
5237,Toyota,56,Avalon XLS 3.0,2204
5238,Toyota,56,Band. Jipe 4x4 Sport 3.7 Diesel,2205
5239,Toyota,56,Band.Jipe Cap.de Aço Chas. Curto Diesel,2206
5240,Toyota,56,Band.Jipe Cap.de Aço Chas. Longo Diesel,2207
5241,Toyota,56,Band.Jipe Capota de Lona Diesel,2208
5242,Toyota,56,Band.Picape CD 2p Chassi Longo Diesel,2209
5243,Toyota,56,Band.Picape CD 4p Chassi Longo Diesel,2210
5244,Toyota,56,Band.Picape Chassi Curto Diesel,2211
5245,Toyota,56,Band.Picape Chassi Longo Diesel,2212
5246,Toyota,56,Camry LE,2213
5247,Toyota,56,Camry SW LE 2.2 16V,2214
5248,Toyota,56,Camry SW XLE 3.0 24V,2215
5249,Toyota,56,Camry XLE 3.0 24V 186cv,2216
5250,Toyota,56,Camry XLE 3.5 24V Aut.,4091
5251,Toyota,56,Celica GT 2.2 16V,2217
5252,Toyota,56,Celica ST 1.8,2218
5253,Toyota,56,Corolla Altis Hybrid 1.8 16V Flex Aut.,8837
5254,Toyota,56,Corolla Altis Prem. Hybrid 1.8 Flex Aut,8838
5255,Toyota,56,Corolla ALTIS/A.Premiu. 2.0 Flex 16V Aut,9300
5256,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324
5257,Toyota,56,Corolla Cross XR 2.0 16V Flex Aut.,9325
5258,Toyota,56,Corolla Cross XRE 2.0 16V Flex Aut.,9326
5259,Toyota,56,Corolla Cross XRV 1.8 16V Aut.(Híbrido),9327
5260,Toyota,56,Corolla Cross XRX 1.8 16V Aut.(Híbrido),9328
5261,Toyota,56,Corolla DX/ SW DX 1.6 16V,2220
5262,Toyota,56,Corolla Dynamic 2.0 Flex 16V Aut.,7746
5263,Toyota,56,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,2221
5264,Toyota,56,Corolla Fielder SW 1.8/1.8 XEi Flex Mec,2222
5265,Toyota,56,Corolla Fielder SW S  1.8 16V 136cv Aut,4166
5266,Toyota,56,Corolla Fielder SW S 1.8 16V 136cv Mec,4167
5267,Toyota,56,Corolla Fielder SW SE-G 1.8 Flex 16V Aut,4348
5268,Toyota,56,Corolla GLi 1.6 16V,2219
5269,Toyota,56,Corolla GLi 1.8 Flex 16V  Aut.,5041
5270,Toyota,56,Corolla GLi 1.8 Flex 16V Mec.,5042
5271,Toyota,56,Corolla GLi 2.0 16V Flex Aut.,8839
5272,Toyota,56,Corolla GLi Upper 1.8 Flex 16V Aut.,7214
5273,Toyota,56,Corolla GLi Upper Black P. 1.8 Flex Aut.,7558
5274,Toyota,56,Corolla GR-Sport 2.0 Flex 16V Aut.,9301
5275,Toyota,56,Corolla LE 1.8,2223
5276,Toyota,56,Corolla LE 2.2 16V,2224
5277,Toyota,56,Corolla S 1.8 16V 136cv Aut,4168
5278,Toyota,56,Corolla S 1.8 16V 136cv Mec,4169
5279,Toyota,56,Corolla SE-G 1.8 16V Mec.,2226
5280,Toyota,56,Corolla SE-G 1.8/1.8 Flex 16V Aut.,2225
5281,Toyota,56,Corolla SW LE 1.8/ XLi 1.6 16V,2227
5282,Toyota,56,Corolla WG,2228
5283,Toyota,56,Corolla XEi 1.8/1.8 Flex 16V Aut.,2229
5284,Toyota,56,Corolla XEi 1.8/1.8 Flex 16V Mec.,2230
5285,Toyota,56,Corolla XEi 2.0 Flex 16V Aut.,5194
5286,Toyota,56,Corolla XLi 1.6 16V 110cv Aut.,2231
5287,Toyota,56,Corolla XLi 1.6 16V 110cv Mec.,2232
5288,Toyota,56,Corolla XLi 1.8/1.8 Flex 16V Aut.,2233
5289,Toyota,56,Corolla XLi 1.8/1.8 Flex 16V Mec.,2234
5290,Toyota,56,Corolla XRS 2.0 Flex 16V Aut.,5939
5291,Toyota,56,Corona Aut.,2235
5292,Toyota,56,Corona GLi Mec,2236
5293,Toyota,56,Corona Mec.,2237
5294,Toyota,56,ETIOS 1.3 Flex 16V 5p Mec.,6245
5295,Toyota,56,ETIOS CROSS 1.5 Flex 16V 5p Aut.,7559
5296,Toyota,56,ETIOS CROSS 1.5 Flex 16V 5p Mec.,6651
5297,Toyota,56,ETIOS PLATINUM 1.5 Flex 16V 4p Aut.,7711
5298,Toyota,56,ETIOS PLATINUM 1.5 Flex 16V 5p Mec.,6872
5299,Toyota,56,ETIOS PLATINUM Sed. 1.5 Flex 16V 4p Aut.,7712
5300,Toyota,56,ETIOS PLATINUM Sed. 1.5 Flex 16V 4p Mec.,6873
5301,Toyota,56,ETIOS READY! 1.5 Flex 16V 5p Aut.,7747
5302,Toyota,56,ETIOS X 1.3 Flex 16V 5p Aut.,7560
5303,Toyota,56,ETIOS X 1.3 Flex 16V 5p Mec.,6246
5304,Toyota,56,ETIOS X Plus 1.5 Flex 16V 5p Aut.,8249
5305,Toyota,56,ETIOS X Plus 1.5 Flex 16V 5p Mec.,8250
5306,Toyota,56,ETIOS X Plus Sedan 1.5 Flex 16V 4p Aut.,8251
5307,Toyota,56,ETIOS X Plus Sedan 1.5 Flex 16V 4p Mec.,8252
5308,Toyota,56,ETIOS X Sedan 1.5 Flex 16V 4p Aut.,7561
5309,Toyota,56,ETIOS X Sedan 1.5 Flex 16V 4p Mec.,6247
5310,Toyota,56,ETIOS XLS 1.5 Flex 16V 5p Mec.,6248
5311,Toyota,56,ETIOS XLS 1.5 Flex 5p Aut.,7562
5312,Toyota,56,ETIOS XLS Sedan 1.5 Flex 16V 4p Aut.,7563
5313,Toyota,56,ETIOS XLS Sedan 1.5 Flex 16V 4p Mec.,6249
5314,Toyota,56,ETIOS XS  1.3 Flex 16V 5p Mec.,6250
5315,Toyota,56,ETIOS XS 1.5 Flex 16V 5p Aut.,7564
5316,Toyota,56,ETIOS XS 1.5 Flex 16V 5p Mec.,6598
5317,Toyota,56,ETIOS XS Sedan 1.5 Flex 16V 4p Aut.,7565
5318,Toyota,56,ETIOS XS Sedan1.5 Flex 16V 4p Mec.,6251
5319,Toyota,56,Hilux 4x2 2.4 Diesel,2238
5320,Toyota,56,Hilux 4x2 2.8 Diesel,2239
5321,Toyota,56,Hilux CD 4x2 2.4 Diesel,2240
5322,Toyota,56,Hilux CD 4x4 2.7 16V Flex Mec.,6310
5323,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241
5324,Toyota,56,Hilux CD D4-D 4x2 2.5 16V 102cv TB Dies.,2242
5325,Toyota,56,Hilux CD D4-D 4x4 2.5 16V 102cv TB Dies.,2243
5326,Toyota,56,Hilux CD D4-D 4x4 3.0 TDI Dies. Mec.,6076
5327,Toyota,56,Hilux CD DLX 4x2 2.8 Diesel,2244
5328,Toyota,56,Hilux CD DLX 4x4 2.8 Diesel,2245
5329,Toyota,56,Hilux CD DX 4x2 2.7 16V 142cv,2246
5330,Toyota,56,Hilux CD DX 4x2 3.0 8V 90cv Diesel,2247
5331,Toyota,56,Hilux CD DX 4x4 3.0 8V 90cv Diesel,2248
5332,Toyota,56,Hilux CD GR-S 4x4 2.8 TDI Dies. Aut.,8554
5333,Toyota,56,Hilux CD GR-S 4x4 4.0 V6 234cv Aut.,9026
5334,Toyota,56,Hilux CD Limited 4x4 3.0 TDI Diesel Aut.,7076
5335,Toyota,56,Hilux CD SR 4x2 2.7 16V/2.7 Flex Aut.,5081
5336,Toyota,56,Hilux CD SR 4x2 2.7 16V/2.7 Flex Mec.,4804
5337,Toyota,56,Hilux CD SR 4x4 2.8 TDI Diesel Aut.,7405
5338,Toyota,56,Hilux CD SR 4x4 3.0 8V 116cv TB Diesel,2249
5339,Toyota,56,Hilux CD SR 4x4 3.0 8V 90cv Diesel,2250
5340,Toyota,56,Hilux CD SR CHALL. 4x4 2.8 TDI Dies Aut.,8110
5341,Toyota,56,Hilux CD SR D4-D 4x2 3.0 163cv TDI Dies.,2251
5342,Toyota,56,Hilux CD SR D4-D 4x4 3.0  TDI Dies.,2252
5343,Toyota,56,Hilux CD SR D4-D 4x4 3.0 TDI Dies Aut.,6036
5344,Toyota,56,Hilux CD SR5 4x4 2.8 Diesel,2253
5345,Toyota,56,Hilux CD SRV 4x2 2.7 16V 142cv,2254
5346,Toyota,56,Hilux CD SRV 4x2 2.7 Flex 16V Aut.,7046
5347,Toyota,56,Hilux CD SRV 4x2 3.0 8V 90cv Diesel,2255
5348,Toyota,56,Hilux CD SRV 4x4 2.7 Flex 16V Aut.,5907
5349,Toyota,56,Hilux CD SRV 4x4 2.8 TDI Diesel Aut.,7406
5350,Toyota,56,Hilux CD SRV 4x4 3.0 8V 116cv TB Diesel,2256
5351,Toyota,56,Hilux CD SRV D4-D 4x2 3.0 163cv TDI Dies,2257
5352,Toyota,56,Hilux CD SRV D4-D 4x4 3.0  TDI Dies,2258
5353,Toyota,56,Hilux CD SRV D4-D 4x4 3.0 TDI Diesel Aut,2259
5354,Toyota,56,Hilux CD SRX 4x4 2.8 TDI 16V Diesel Aut.,7407
5355,Toyota,56,Hilux Chassi 4x4 2.8 TDI Diesel Mec.,7408
5356,Toyota,56,Hilux Chassi D4-D 4x4 2.5 102cv TB Dies.,2260
5357,Toyota,56,Hilux Chassi D4-D 4x4 3.0 TDI Dies. Mec.,6037
5358,Toyota,56,Hilux CS 4x4 2.4 Diesel,2261
5359,Toyota,56,Hilux CS 4x4 2.8 TDI Diesel Mec.,7409
5360,Toyota,56,Hilux CS D4-D 4x2 2.5 16V 102cv TB Dies.,2262
5361,Toyota,56,Hilux CS D4-D 4x4 2.5 16V 102cv TB Dies.,2263
5362,Toyota,56,Hilux CS D4-D 4x4 3.0 TDI Dies. Mec.,6038
5363,Toyota,56,Hilux CS DLX 4x2 2.8 Diesel,2264
5364,Toyota,56,Hilux CS DLX 4x4 2.8 Diesel,2265
5365,Toyota,56,Hilux CS DX 4x2 2.7 16V 142cv,2266
5366,Toyota,56,Hilux CS DX 4x2 3.0 8V 90cv Diesel,2267
5367,Toyota,56,Hilux CS DX 4x4 3.0 8V 90cv Diesel,2268
5368,Toyota,56,Hilux CS SR5 4x4 2.8 Diesel,2269
5369,Toyota,56,Hilux CS SRV 4x2 2.7 16V 142cv,2270
5370,Toyota,56,Hilux SW4 2.7 16V,2271
5371,Toyota,56,Hilux SW4 3.4 V6,2272
5372,Toyota,56,Hilux SW4 4x4 2.4 8V,2273
5373,Toyota,56,Hilux SW4 4x4 2.8 Diesel,2274
5374,Toyota,56,Hilux SW4 4x4 3.0 12V V6,2275
5375,Toyota,56,Hilux SW4 4x4 3.0 24V V6,2276
5376,Toyota,56,Hilux SW4 4x4 3.0 8V TB Diesel,2277
5377,Toyota,56,Hilux SW4 SR 4x2 2.7/ 2.7 Flex 16V Aut.,4906
5378,Toyota,56,Hilux SW4 SR 4x2 2.7/2.7 Flex 16V Mec.,4905
5379,Toyota,56,Hilux SW4 SR D4-D 4x4 3.0 TDI Dies. Aut,6077
5380,Toyota,56,Hilux SW4 SRV 4x2 2.7 Flex 16V Aut.,8111
5381,Toyota,56,Hilux SW4 SRV 4x4 4.0 V6 24V Aut.,4907
5382,Toyota,56,Hilux SW4 SRV D4-D 4x4 3.0 TDI Dies. Aut,3830
5383,Toyota,56,Hilux SW4 SRV D4-D 4x4 3.0 TDI Dies. Mec,3831
5384,Toyota,56,Hilux SW4 SRX 4x4 2.8 TDI 16V Dies. Aut.,7491
5385,Toyota,56,Hilux SW4 SRX 4x4 4.0 V6 24V Aut.,7492
5386,Toyota,56,Hilux SW4 SRX Diamo. 4x4 2.8 TB Die Aut.,8299
5387,Toyota,56,Land Cruiser 4WD 4.5 24V,2278
5388,Toyota,56,Land Cruiser Prado 3.0 4x4 TB Diesel Aut,2279
5389,Toyota,56,Land Cruiser Prado 3.0 4x4 TB Diesel Mec,2280
5390,Toyota,56,MR-2 Turbo 2.0,2281
5391,Toyota,56,Paseo,2282
5392,Toyota,56,Previa LE 2.4 16V,2283
5393,Toyota,56,Previa LX 2.5,2284
5394,Toyota,56,PRIUS Hybrid 1.8 16V 5p Aut.,6332
5395,Toyota,56,RAV4 2.0 4x2 16V Aut.,6470
5396,Toyota,56,RAV4 2.0 4x4 16V Aut.,2285
5397,Toyota,56,RAV4 2.0 4x4 16V Mec.,2286
5398,Toyota,56,RAV4 2.0 HIGH 4x2 16V Aut.,7124
5399,Toyota,56,RAV4 2.0 TOP 4x2 16V Aut.,7215
5400,Toyota,56,RAV4 2.4 4x2 16V 170cv Aut.,5431
5401,Toyota,56,RAV4 2.4 4x4 16V 170cv Aut.,3977
5402,Toyota,56,RAV4 2.5 4x4 16V Aut.,6471
5403,Toyota,56,RAV4 2.5 S 4x4 Hybrid Aut.,8715
5404,Toyota,56,RAV4 2.5 S Connect 4x4 Hybrid Aut.,9096
5405,Toyota,56,RAV4 2.5 SX 4x4 Hybrid Aut.,8716
5406,Toyota,56,RAV4 2.5 SX Connect 4x4 Hybrid Aut.,9097
5407,Toyota,56,Supra,2287
5408,Toyota,56,T-100 3.4 V6,2288
5409,Toyota,56,YARIS S 1.5 Flex 16V 5p Aut.,9216
5410,Toyota,56,YARIS XL 1.3 Flex 16V 5p Aut.,8358
5411,Toyota,56,YARIS XL 1.3 Flex 16V 5p Mec.,8359
5412,Toyota,56,YARIS XL Live 1.3 Flex 16V 5p Aut.,8932
5413,Toyota,56,YARIS XL Live 1.3 Flex 16V 5p Mec.,8933
5414,Toyota,56,YARIS XL Live Sedan 1.5 Flex 16V 4p Aut.,8934
5415,Toyota,56,YARIS XL Live Sedan 1.5 Flex 16V 4p Mec.,8935
5416,Toyota,56,YARIS XL Plus Con. 1.5 Flex 16V 5p Aut.,8936
5417,Toyota,56,YARIS XL Plus Con. Sed. 1.5 Flex 16V Aut,8937
5418,Toyota,56,YARIS XL Plus T. Sed. 1.5 Flex 16V Aut.,8360
5419,Toyota,56,YARIS XL Plus Tech 1.3 Flex 16V Aut.,8361
5420,Toyota,56,YARIS XL Sedan 1.5 Flex 16V 4p Aut.,8362
5421,Toyota,56,YARIS XL Sedan 1.5 Flex 16V 4p Mec.,8363
5422,Toyota,56,YARIS XLS 1.5 Flex 16V 5p Aut.,8364
5423,Toyota,56,YARIS XLS Connect 1.5 Flex 16V 5p Aut.,8938
5424,Toyota,56,YARIS XLS Connect Sed. 1.5 Flex 16V Aut.,8939
5425,Toyota,56,YARIS XLS Sedan 1.5 Flex 16V 4p Aut.,8365
5426,Toyota,56,YARIS XS 1.5 Flex 16V 5p Aut.,8366
5427,Toyota,56,YARIS XS Connect 1.5 Flex 16V 5p Aut.,8940
5428,Toyota,56,YARIS XS Connect Sedan 1.5 Flex 16V Aut.,8941
5429,Toyota,56,YARIS XS Sedan 1.5 Flex 16V 4p Aut.,8367
5430,Toyota,56,YARIS X-WAY 1.5 Flex 16V 5p Aut.,8638
5431,Toyota,56,YARIS X-WAY Connect 1.5 Flex 16V 5p Aut.,8942
5432,Troller,57,PANTANAL 3.0 TDI Elet. 4x2 CS Diesel,3978
5433,Troller,57,PANTANAL 3.0 TDI Elet. 4x4 CS Diesel,3979
5434,Troller,57,RF Esport 4x4 2.0,2289
5435,Troller,57,RF Esport T-4 4x4 2.0 Cap. Lona,2290
5436,Troller,57,RF Esport T-4 4x4 2.0 Cap. Rígida,2291
5437,Troller,57,T-4 4x4 2.8 TB Int. Cap. Lona Diesel,2292
5438,Troller,57,T-4 4x4 2.8 TB Int. Cap. Rígida Diesel,2293
5439,Troller,57,T-4 4x4 3.0 TB Int. Cap. Lona Diesel,2294
5440,Troller,57,T-4 4x4 3.0 TB Int. Cap. Rígida Diesel,2295
5441,Troller,57,T-4 4x4 3.2 20V Tdi Cap. Rígida Diesel,6933
5442,Troller,57,T-4 4x4 3.2 Tdi Cap.Rígida Die. Aut.,9065
5443,Troller,57,T-4 4x4 3.2 TGV tdi Cap. Rígida Diesel,6194
5444,Troller,57,T-4 BOLD 4x4 3.2 Tdi Cap. Rígida Diesel,7816
5445,Troller,57,T-4 Connect 4x4 3.2 Tdi Cap.Rig.Die.Aut.,9344
5446,Troller,57,T-4 DESERT STORM 4x4 3.0 TB Int Diesel,5652
5447,Troller,57,T-4 TRAIL 4x4 3.2 Tdi Cap. Ríg. Diesel,8798
5448,Troller,57,T-4 TX4 4x4 3.2 20V Cap. Rígido Diesel,9086
5449,Troller,57,T-4 TX4 4x4 3.2 20V Cap.Ríg Diesel Aut.,8970
5450,Volvo,58,440 Turbo 1.8,2296
5451,Volvo,58,460 GLT 2.0/ Turbo 1.8,2297
5452,Volvo,58,850 GLE 2.5 20V,2298
5453,Volvo,58,850 GLE SW 20V,2299
5454,Volvo,58,850 GLT 2.5 20V,2300
5455,Volvo,58,850 GLT SW 2.5 20V,2301
5456,Volvo,58,850 R SW 2.3 Turbo,2302
5457,Volvo,58,850 Sedan,2303
5458,Volvo,58,850 T-5 SW 2.5 BI-Turbo/ 2.3 Turbo,2304
5459,Volvo,58,850 TURBO 20V/ R Turbo 2.3,2305
5460,Volvo,58,940 Turbo/ SW Turbo 3.0,2306
5461,Volvo,58,960 Sedan,2307
5462,Volvo,58,C30 2.0 145cv,4319
5463,Volvo,58,C30 2.4 170cv Aut,4320
5464,Volvo,58,C30 T-5 2.5 220/ 230cv Aut.,4321
5465,Volvo,58,C30 T-5 2.5 230cv Mec.,4418
5466,Volvo,58,C30 T-5 R-DESIGN 2.5 230cv Aut.,5475
5467,Volvo,58,C70 Cabriolet,2308
5468,Volvo,58,C70 Cupê,2309
5469,Volvo,58,S40 1.8 Aut.,2310
5470,Volvo,58,S40 1.8 Mec.,2311
5471,Volvo,58,S40 2.0 Aut.,2312
5472,Volvo,58,S40 2.0 Mec.,2313
5473,Volvo,58,S40 2.0 T,2314
5474,Volvo,58,S40 2.4 140cv Aut.,4127
5475,Volvo,58,S40 2.4 170cv Aut.,2315
5476,Volvo,58,S40 T 2.0  Turbo Aut.,2316
5477,Volvo,58,S40 T-4,2317
5478,Volvo,58,S40 T-4 ARM Aut.,2318
5479,Volvo,58,S40 T-4 ARM Mec.,2319
5480,Volvo,58,S40 T-5 2.5 220/230cv Aut.,2320
5481,Volvo,58,S60 R 2.5 300cv Aut.,2321
5482,Volvo,58,S60 R 2.5 300cv Mec.,2322
5483,Volvo,58,S60 T 2.0 4p,2323
5484,Volvo,58,S60 T 2.4/ 2.5,2324
5485,Volvo,58,S60 T-4 1.6 180cv 4p,5491
5486,Volvo,58,S60 T-4 KINETIC 2.0 190cv 4p,7777
5487,Volvo,58,S60 T-4 MOMENTUM 2.0 190cv 4p,7778
5488,Volvo,58,S60 T-5 2.0 240cv 4p,5492
5489,Volvo,58,S60 T-5 2.3,2325
5490,Volvo,58,S60 T-5 INSCRIPTION 2.0 254cv 4p,8875
5491,Volvo,58,S60 T-5 KINETIC 2.0 245cv 4p,7170
5492,Volvo,58,S60 T-5 MOMENTUM 2.0 245cv 4p,7171
5493,Volvo,58,S60 T-5 R-DESIGN 2.0 240cv 4p,6485
5494,Volvo,58,S60 T-6 3.0 304cv AWD 4p,5493
5495,Volvo,58,S60 T-6 R-DESIGN 2.0 306cv FWD 4p,7362
5496,Volvo,58,S60 T-6 R-DESIGN 3.0 AWD 4p,5653
5497,Volvo,58,S60 T8 POLESTAR 2.0 4p Híbrido,8971
5498,Volvo,58,S60 T-8 R-DESIGN 2.0 407cv 4p Híbrido,8876
5499,Volvo,58,S70 2.5,2326
5500,Volvo,58,S70 2.5 Aut.,2327
5501,Volvo,58,S70 R,2328
5502,Volvo,58,S70 R Aut.,2329
5503,Volvo,58,S70 T-5 2.3,2330
5504,Volvo,58,S80 2.9,2331
5505,Volvo,58,S80 2.9 ARM,2332
5506,Volvo,58,S80 3.2 238cv Aut.,4248
5507,Volvo,58,S80 4.4 V8 315cv AWD Aut.,4249
5508,Volvo,58,S80 T6 2.8 BI-Turbo,2333
5509,Volvo,58,S80 T6 2.8 BI-Turbo ARM,2334
5510,Volvo,58,S80 T-6 Executive 2.8,2335
5511,Volvo,58,S80 T-6 Executive ARM 2.8 24v,2336
5512,Volvo,58,S90 T-8  INSCRIPT 2.0 AWD 407cv Híbrido,8530
5513,Volvo,58,V40 1.8 Aut.,2337
5514,Volvo,58,V40 1.8 Mec.,2338
5515,Volvo,58,V40 2.0,2339
5516,Volvo,58,V40 2.0 Aut.,2340
5517,Volvo,58,V40 2.0 Turbo,2341
5518,Volvo,58,V40 T-3 KINETIC 1.5 Aut.,7363
5519,Volvo,58,V40 T-4,2342
5520,Volvo,58,V40 T-4 2.0 Aut./Mec.,2344
5521,Volvo,58,V40 T-4 ARM Aut.,2343
5522,Volvo,58,V40 T-4 Cross Country 2.0 FWD Aut.,7779
5523,Volvo,58,V40 T-4 KINETIC 2.0 Aut.,7713
5524,Volvo,58,V40 T-4 MOMENTUM 2.0 Aut.,7364
5525,Volvo,58,V40 T-5 Cross Country 2.0 Awd Aut.,6759
5526,Volvo,58,V40 T-5 R-DESIGN 2.0 Aut.,6599
5527,Volvo,58,V50 2.4 20V 140cv Aut.,4628
5528,Volvo,58,V50 2.4 20V 170cv Aut.,2345
5529,Volvo,58,V50 T-5 2.5 220cv Aut.,2346
5530,Volvo,58,V60 T-4 KINETIC 2.0 190cv 5p,7852
5531,Volvo,58,V60 T-4 MOMENTUM 2.0 190cv 5p,7780
5532,Volvo,58,V60 T-5 KINETIC 2.0 245cv 5p,7233
5533,Volvo,58,V60 T-5 MOMENTUM 2.0  5p,7234
5534,Volvo,58,V60 T-5 R-DESING 2.0 5p,6216
5535,Volvo,58,V60 T-6 R-DESIGN 2.0 FWD 4p,7437
5536,Volvo,58,V60 T-6 R-DESIGN 3.0 AWD 4p,6217
5537,Volvo,58,V70 2.5,2347
5538,Volvo,58,V70 Cross Country 2.4,2348
5539,Volvo,58,V70 R 2.5 300cv AWD Aut.,2349
5540,Volvo,58,V70 R 2.5 300cv AWD Mec.,2350
5541,Volvo,58,V70 T 2.0 20v 180cv 4p Aut.,2351
5542,Volvo,58,V70 T 2.4,2352
5543,Volvo,58,V70 T 2.4/ 2.5 Premium,2353
5544,Volvo,58,V70 T5 2.3,2354
5545,Volvo,58,V70 XC/ XC 70,2355
5546,Volvo,58,XC 40 T-4 2.0 190cv FWD,8368
5547,Volvo,58,XC 40 T-4 INSCRIPTION 2.0 190cv FWD,9066
5548,Volvo,58,XC 40 T-4 MOMENTUM 2.0 190cv FWD,9067
5549,Volvo,58,XC 40 T-5 HÍBRIDO INSCRIPTION 1.5 FWD,9294
5550,Volvo,58,XC 40 T-5 HÍBRIDO MOMENTUM 1.5 262cv FWD,9295
5551,Volvo,58,XC 40 T-5 HÍBRIDO R-DESIGN 1.5 262CV FWD,9068
5552,Volvo,58,XC 40 T-5 MOMENT FIRST ED. 2.0 252cv AWD,8253
5553,Volvo,58,XC 40 T-5 MOMENTUM 2.0 252cv AWD,8254
5554,Volvo,58,XC 40 T-5 R-DESIGN 2.0 252cv AWD,8255
5555,Volvo,58,XC 40 T-5 R-DESIGN FIR. ED 2.0 252cv AWD,8256
5556,Volvo,58,XC 40 T-5 R-DESIGN SPE. ED 2.0 252cv AWD,8877
5557,Volvo,58,XC 60 2.0 T5  5p,5561
5558,Volvo,58,XC 60 3.0 AWD 5p,4816
5559,Volvo,58,XC 60 D-5 INSCRIPT 2.0 AWD Diesel 5p,8507
5560,Volvo,58,XC 60 D-5 KINETIC 2.4 AWD Diesel 5p,7714
